AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Graphs and Algorithms (1987 University of Colorado)	/authors/OL1001568A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Group Actions on Manifolds (1983 University of Colorado)	/authors/OL1237454A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Hamiltonian Dynamical Systems (1987 University of Colorado)	/authors/OL952491A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Inverse Scattering on the Line (1990 University of Massachusetts, Amherst)	/authors/OL768557A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Mathematical Aspects of Classical Field Theory (1991 University of Washington)	/authors/OL833175A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Mathematics in General Relativity (1986 University of California, Santa Cruz)	/authors/OL947968A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Statistical Analysis of Measurement Error Models and Applications (1989 Humboldt State University)	/authors/OL892962A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on Statistical Inference from Stochastic Processes (1987 Cornell University)	/authors/OL953630A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on the Connection between Infinite and Finite Dimensional Dynamical Systems (1987 University of Colorado)	/authors/OL1005218A
AMS-IMS-SIAM Joint Summer Research Conference in the Mathematical Sciences on the Strategies for Sequential Search and Selection in Real Time (1990 University of Massachusetts, Amherst)	/authors/OL771932A
AMS-IMS-SIAM Joint Summer Research Conference on Algebraic K-Theory (1997 University of Washington, Seattle)	/authors/OL28431A
AMS-IMS-SIAM Joint Summer Research Conference on Applications of Curves over Finite Fields (1997 University of Washington)	/authors/OL5170742A
AMS-IMS-SIAM Joint Summer Research Conference on Deformation Theory of Algebras and Quantization with Applications to Physics (1990 University of Massachusetts)	/authors/OL831687A
AMS-IMS-SIAM Joint Summer Research Conference on Graph Minors (1991 University of Washington)	/authors/OL714683A
AMS-IMS-SIAM Joint Summer Research Conference on Groupoids in Analysis, Geometry, and Physics (1999 University of Colorado)	/authors/OL5372621A
AMS-IMS-SIAM Joint Summer Research Conference on Matroid Theory (1995 University of Washington)	/authors/OL533031A
AMS-IMS-SIAM Joint Summer Research Conference on Statistical Multiple Integration (1989 Humboldt University)	/authors/OL888849A
AMS-IMS-SIAM Joint Summer Research Conference on the Schottky Problem (1990 University of Massachusetts, Amherst)	/authors/OL833488A
AMS-NASA-NATO Summer Seminar on Algebraic and Geometric Methods in Linear Systems Theory (1979 Harvard University)	/authors/OL1657254A
AMS-SIAM Summer Seminar on Mathematics of Random Media (1989 Virginia Polytechnic Institute and State University)	/authors/OL888926A
ANNA 91 (1991 George Mason University)	/authors/OL688534A
AOSTRA Seminar on Underground Excavation in Oil Sands (1978 University of Alberta)	/authors/OL1217815A
AP-S International Symposium (1985 University of British Columbia)	/authors/OL1240618A
AP-S International Symposium (1985 University of British Columbia, Vancouver, B.C.)	/authors/OL6403059A
AP-S International Symposium (1987 Virginia Polytechnic Institute and State University)	/authors/OL5647273A
AP-S International Symposium (1988 Syracuse University)	/authors/OL6414077A
AP-S International Symposium (1994 University of Washington)	/authors/OL6414861A
APL Conference (1997 Ryerson Polytechnic University)	/authors/OL5331263A
APL Users Conference (1st 1969 State University of New York at Binghamton)	/authors/OL5331280A
APL91 (International Conference on APL) (1991 Stanford University, Calif.)	/authors/OL5272111A
APSM Workshop on System Geometry, System Identification, and Parameter Estimation (1981 Northeastern University)	/authors/OL1344570A
APTA-VRA Institute (9th 1963 Indiana University)	/authors/OL2198566A
APTA-VRA Institute University of Nebraska 1965.	/authors/OL2118861A
APTA-VRA Institute University of Nebraska 1967.	/authors/OL2118845A
APTA-VRA Institute University of Oklahoma 1966.	/authors/OL2158715A
APTA-VRA Institute, 13th, University of Nebraska, 1967	/authors/OL5471838A
ARCOM (Conference) (10th 1994 Loughborough University of Technology)	/authors/OL5443078A
ARCOM (Conference) (11th 1995 University of York)	/authors/OL5443128A
ARCOM (Conference) (12th 1996 Sheffield Hallam University)	/authors/OL5443138A
ARCOM (Conference) (14th 1998 University of Reading)	/authors/OL5438960A
ARCOM (Conference) (15th 1999 Liverpool John Moores University)	/authors/OL4958599A
ARL-ACRL Joint Committee on University Library Standards.	/authors/OL5815582A
ARS Propellants, Combustion, and Liquid Rockets Conference (1960 Ohio State University)	/authors/OL2178805A
ARS Solid Propellant Rocket Conference (1960 Princeton University)	/authors/OL2173711A
ASA Conference, Migrants, Workers, and the Social Order (1986 University of Kent)	/authors/OL1071649A
ASAIHL Seminar (1985 Sukhothai Thammathirat Open University)	/authors/OL1116802A
ASAIHL Seminar on Medical Education in Southeast Asian Universities University of Singapore 1970.	/authors/OL1778591A
ASAIHL Seminar on University Organisation and Administration, University of Hong Kong 1964	/authors/OL5425747A
ASAIHL Seminar: Role of University in Rural Development (1982 Bangkok, Thailand)	/authors/OL1065670A
ASC/AIA Forum '75 Arizona State University 1975	/authors/OL4737284A
ASC/AIA Forum (1975 Arizona State University)	/authors/OL4512452A
ASC/AIA Forum 75 (1975 Arizona State University)	/authors/OL5327050A
ASCE Conference on Civil Engineering Education (1974 Ohio State University)	/authors/OL4510963A
ASCE Conference on Civil Engineering Education (1974 Ohio State University)	/authors/OL4510964A
ASCE Conference on Civil Engineering Education Ohio State University 1974.	/authors/OL2013698A
ASCE Conference on Civil Engineering Education University of Wisconsin-Madison 1979.	/authors/OL1774169A
ASCE Conference on Civil Engineering Education, Ohio State University 1974	/authors/OL5932926A
ASCE Specialty Conference on Lateral Stresses in the Ground and Design of Earth-Retaining Structures Cornell University 1970.	/authors/OL2161265A
ASCE-EMD Specialty Conference on Mechanics in Engineering (1st 1976 University of Waterloo)	/authors/OL1567996A
ASCE/EMD Specialty Conference (3rd 1979 University of Texas at Austin)	/authors/OL4524986A
ASEAN-Carleton Economic Seminar (1992 Carleton University)	/authors/OL5161399A
ASEAN/US Technical Workshop on Integrated Tropical Coastal Zone Management (1988 National University of Singapore)	/authors/OL652609A
ASEE Conference (1986 University of Cincinnati)	/authors/OL4578761A
ASEE/ECRC Administration Workshop (2nd 1969 Oklahoma State University)	/authors/OL5333953A
ASEF University (10th 2004 Tokyo, Japan)	/authors/OL6476286A
ASEF University (11th 2005 Paris, France)	/authors/OL6786033A
ASEF University (12th 2005 Bandar Seri Begawan, Brunei)	/authors/OL6538863A
ASEF University (6th 2002 Bangkok, Thailand)	/authors/OL6959250A
ASEF University (6th 2004 Bangkok, Thailand)	/authors/OL6476285A
ASEF University (8th 2003 Coventry, England)	/authors/OL6872117A
ASME Fluids Engineering and Applied Mechanics Conference (1969 Northwestern University)	/authors/OL4501831A
ASME Fluids Engineering and Applied Mechanics Conference (1969 Northwestern University)	/authors/OL4501832A
ASP Symposium on Close-Range Photogrammetry (1971 University of Illinois)	/authors/OL5172478A
ASPBAE Region 3 Conference (1979 Keimyung University)	/authors/OL1310819A
ASSP Workshop on Spectrum Estimation and Modeling (3rd 1986 Northeastern University)	/authors/OL1106909A
ASWAS Conference (1st 1990 United Arab Emirates University)	/authors/OL833955A
AUCC Task Force on the Report of the Commission of Inquiry on Canadian University Education.	/authors/OL683086A
AUSCRYPT '90 (1990 University of New South Wales)	/authors/OL885674A
Aarhus University Press (DST)	/authors/OL3218660A
Abandoned Mine Reclamation Symposium (1982 Ohio University, Saint Clairsville, Ohio)	/authors/OL5909478A
Aberdeen Scott Conference (2nd 1982 University of Aberdeen)	/authors/OL6368852A
Aberdeen University Iceland Expedition	/authors/OL5696613A
Aberdeen University Library.	/authors/OL5738266A
Aberdeen University Norway Expedition	/authors/OL4525911A
Aberdeen University Norway Expedition (1982)	/authors/OL5717576A
Aberdeen University of	/authors/OL7160871A
Aberdeen University of.	/authors/OL2604930A
Aberdeen University.	/authors/OL5238932A
Aberdeen University.	/authors/OL5238934A
Aberdeen University. Cruickshank Science Library.	/authors/OL5929251A
Aberdeen, Scot. University. Library, Marischal College	/authors/OL2579254A
Aberdeen, Scot. University. Library, Marischal College. Phillips Library	/authors/OL5235940A
Aberdeen, University of.  Marischal College.	/authors/OL2592506A
Aberdeen, University of.  Marischal College.  Library.	/authors/OL2599708A
Aberdeen. University and King's College.	/authors/OL4272083A
Aberdeen. University and King's college.	/authors/OL6356940A
Aberdeen. University. Dept. of Political Economy.	/authors/OL1594047A
Aberdeen. University. Library, Marischal college.	/authors/OL5852139A
Aberystwyth. University College.	/authors/OL5725193A
Aberystwyth. University College. Department of Agricultural Economics.	/authors/OL5747250A
Aboriginal Peoples Conference (1994 Lakehead University)	/authors/OL2939753A
Abschol Seminar on Queensland Aboriginal Conditions University of Queensland. 1968.	/authors/OL2077026A
Academic Assembly on Clinical Psychology McGill University 1963.	/authors/OL1823761A
Academic Biomedical Engineering Research Group (ABERG) Workshop (2nd 2001 Bournemouth University/Salisbury District Hospital)	/authors/OL4922652A
Academic Consultative Conference (1967 University of London)	/authors/OL6332797A
Academic Forum for Test Technology (1984 Center for Microelectronic and Information Sciences, University of Minnesota, Minneapolis)	/authors/OL1053760A
Academic Freedom Conference (1986 : Glendon College, York University)	/authors/OL4788293A
Academic Planning Board for the New University of Ulster.	/authors/OL5952680A
Academic Staff Union of Universities (Nigeria). Ahmadu Bello University Branch.	/authors/OL1092628A
Academic Workshop Definitional Dilemma--Can and Should There Be a Universal Definition of White Collar Crime? (1996 West Virginia University)	/authors/OL424764A
Academic and Industrial Basic Research Conference (1960 Princetown University)	/authors/OL6190651A
Academic-Practitioners Liaison Operations Management Workshop (1982 Michigan State University)	/authors/OL1376313A
Acadia University	/authors/OL6091405A
Acadia University 	/authors/OL6012908A
Acadia University, Wolfville, N.S.	/authors/OL6553377A
Acadia University, Wolfville, N.S. Associated Alumni	/authors/OL4683229A
Acadia University, Wolfville, N.S. Dept. of Biology	/authors/OL5954441A
Acadia University, Wolfville, N.S. Dept. of Psychology	/authors/OL4557978A
Acadia University, Wolfville, N.S. Library. William Inglis Morse Collection	/authors/OL4497799A
Acadia University.	/authors/OL2344966A
Acadia University. Board of Governors.	/authors/OL5725429A
Acadia University. Dept. of Economics.	/authors/OL6350447A
Acadia University. Institute.	/authors/OL4634504A
Acadia University. Library.	/authors/OL1221533A
Accelerator Production of Tritium Symposium (1996 University of South Carolina)	/authors/OL278927A
Access Heritage Forum (1987 University of Waterloo)	/authors/OL4694827A
Accident Compensation Seminar Auckland University 1974.	/authors/OL1711358A
Accounting Colloquium (2nd 1971 University of Kansas)	/authors/OL4674577A
Accounting Colloquium (3d 1973 University of Kansas)	/authors/OL5356808A
Accounting Colloquium (3rd 1973 University of Kansas)	/authors/OL4498685A
Accounting Colloquium I (1969 University of Kansas)	/authors/OL6102453A
Accounting Colloquium University of Kansas 1969.	/authors/OL1862743A
Accounting Colloquium University of Kansas 1971.	/authors/OL2032737A
Accounting Research Convocation (1975 University of Alabama)	/authors/OL1926890A
Accounting Research Convocation (1981 University of Alabama)	/authors/OL6397649A
Accounting Research Convocation (3rd 1977 University of Alabama)	/authors/OL4995181A
Accounting Research Convocation (5th 1979 University of Alabama)	/authors/OL5021068A
Accounting Research Convocation (7th 1981 University of Alabama)	/authors/OL5044579A
Accounting Research Convocation (8th 1982 University of Alabama)	/authors/OL4586166A
Accounting Research Convocation University of Alabama 1976.	/authors/OL1812588A
Accounting Standards and Information Research Conference (1985 McMaster University.  Faculty of Business)	/authors/OL5451937A
Accounting Symposium (1966 Ohio State University)	/authors/OL4502107A
Accounting Symposium (1968 Ohio State University)	/authors/OL2155394A
Accounting Symposium (1971 Ohio State University)	/authors/OL2041561A
Accounting Symposium (1978 Ohio State University)	/authors/OL4499240A
Accounting Symposium (2nd 1971 California State University, Sacramento)	/authors/OL5079866A
Accounting Symposium (3rd 1972 California State University, Sacramento)	/authors/OL5079863A
Accounting Symposium (4th 1972 California State University, Sacramento)	/authors/OL5036124A
Accounting Symposium, Ohio State University 1968	/authors/OL5419251A
Accounting Symposium, Ohio State University 1971	/authors/OL5584901A
Accounting Theory Symposium University of Florida 1970.	/authors/OL2009531A
Acic 200 (2002 Southampton University)	/authors/OL3468725A
Actuarial Research Conference 13th Ball State University 1978.	/authors/OL1665272A
Actuarial Research Conference on Computational Probability (1975 Brown University)	/authors/OL1654193A
Acupuncture Symposium Stanford University 1972.	/authors/OL2078149A
Ad Hoc Committee on the Employment of Women at the University of Toronto.	/authors/OL5765225A
Adam Niculescu/ Virginia Commonwealth University	/authors/OL3422093A
Adam Smith and the Wealth of Nations 1776-1976 (Conference) (1976 Eastern Kentucky University)	/authors/OL4567690A
Adapting University Mathematics to Current and Future Educational Needs (Conference) (1975 Nottingham University)	/authors/OL4516738A
Addis Ababa University.	/authors/OL1069001A
